"Date","Price","Open","High","Low","Vol.","Change %"
"2018-9-7","0.161","0.161","0.161","0.158","3.87M","0.63%"
"2018-9-6","0.160","0.165","0.168","0.155","4.71M","-5.88%"
"2018-9-5","0.170","0.184","0.184","0.167","390.24K","1.19%"
"2018-9-4","0.168","0.170","0.170","0.168","488.00K","-2.33%"
"2018-9-3","0.172","0.171","0.175","0.160","11.27M","-4.44%"
"2018-8-31","0.180","0.180","0.180","0.170","3.10M","-1.64%"
"2018-8-30","0.183","0.198","0.202","0.183","2.60M","-9.85%"
"2018-8-29","0.203","0.202","0.203","0.198","616.00K","0.50%"
"2018-8-28","0.202","0.200","0.204","0.195","832.00K","1.00%"
"2018-8-27","0.200","0.201","0.202","0.194","1.08M","-0.99%"
"2018-8-24","0.202","0.200","0.202","0.194","3.72M","0.00%"
"2018-8-23","0.202","0.195","0.202","0.190","3.76M","2.54%"
"2018-8-22","0.197","0.191","0.197","0.186","1.49M","0.51%"
"2018-8-21","0.196","0.182","0.197","0.182","800.00K","-1.01%"
"2018-8-20","0.198","0.197","0.198","0.196","","0.00%"
"2018-8-17","0.198","0.198","0.200","0.190","663.00K","-1.00%"
"2018-8-16","0.200","0.196","0.200","0.196","2.67M","2.04%"
"2018-8-15","0.196","0.198","0.198","0.190","1.50M","-2.00%"
"2018-8-14","0.200","0.195","0.200","0.188","2.84M","-2.44%"
"2018-8-13","0.205","0.190","0.205","0.190","8.60M","5.67%"
"2018-8-10","0.194","0.197","0.197","0.182","2.74M","-2.02%"
"2018-8-9","0.198","0.183","0.198","0.183","2.14M","7.61%"
"2018-8-8","0.184","0.180","0.184","0.174","320.00K","0.00%"
"2018-8-7","0.184","0.185","0.190","0.176","1.53M","-0.54%"
"2018-8-6","0.185","0.168","0.185","0.163","907.00K","10.12%"
"2018-8-3","0.168","0.158","0.168","0.157","376.00K","0.00%"
"2018-8-2","0.168","0.154","0.168","0.154","128.00K","5.00%"
"2018-8-1","0.160","0.163","0.169","0.157","1.47M","-4.76%"
"2018-7-31","0.168","0.168","0.168","0.153","2.07M","0.00%"
"2018-7-30","0.168","0.170","0.170","0.160","1.37M","6.33%"
"2018-7-27","0.158","0.158","0.159","0.151","3.09M","8.22%"
"2018-7-26","0.146","0.155","0.155","0.144","9.79M","-10.43%"
"2018-7-24","0.163","0.169","0.169","0.163","1.66M","-3.55%"
"2018-7-23","0.169","0.170","0.170","0.169","1.01M","0.60%"
"2018-7-20","0.168","0.172","0.179","0.166","6.42M","-6.67%"
"2018-7-19","0.180","0.175","0.180","0.175","1.55M","2.86%"
"2018-7-18","0.175","0.174","0.183","0.174","1.50M","-0.57%"
"2018-7-17","0.176","0.171","0.179","0.170","4.48M","-2.22%"
"2018-7-16","0.180","0.181","0.181","0.177","2.79M","-0.55%"
"2018-7-13","0.181","0.175","0.184","0.169","1.30M","3.43%"
"2018-7-12","0.175","0.184","0.186","0.168","12.63M","-9.33%"
"2018-7-11","0.193","0.183","0.201","0.182","4.13M","-0.52%"
"2018-7-10","0.194","0.194","0.202","0.182","10.99M","-2.02%"
"2018-7-9","0.198","0.195","0.199","0.195","2.65M","1.54%"
"2018-7-6","0.195","0.195","0.196","0.190","1.64M","-1.52%"
"2018-7-5","0.198","0.199","0.199","0.190","1.39M","-0.50%"
"2018-7-4","0.199","0.200","0.200","0.191","960.00K","-1.00%"
"2018-7-3","0.201","0.199","0.201","0.199","72.00K","0.50%"
"2018-6-29","0.200","0.202","0.202","0.202","304.00K","-0.99%"
"2018-6-28","0.202","0.194","0.209","0.190","13.22M","6.88%"
"2018-6-27","0.189","0.190","0.190","0.185","1.95M","-2.58%"
"2018-6-26","0.194","0.187","0.194","0.176","12.72M","-0.51%"
"2018-6-25","0.195","0.199","0.199","0.190","4.46M","-3.47%"
"2018-6-22","0.202","0.198","0.203","0.190","5.26M","0.50%"
"2018-6-21","0.201","0.203","0.203","0.202","960.00K","-1.47%"
"2018-6-20","0.204","0.203","0.204","0.203","","0.00%"
"2018-6-19","0.204","0.198","0.204","0.194","8.67M","-0.97%"
"2018-6-15","0.206","0.204","0.207","0.200","1.10M","0.98%"
"2018-6-14","0.204","0.204","0.205","0.199","4.78M","-0.49%"
"2018-6-13","0.205","0.205","0.205","0.198","232.30K","0.00%"
"2018-6-12","0.205","0.197","0.205","0.195","2.09M","-0.97%"
"2018-6-11","0.207","0.201","0.208","0.197","1.12M","0.00%"
"2018-6-8","0.207","0.209","0.209","0.207","1.06M","-2.36%"
"2018-6-7","0.212","0.212","0.212","0.206","704.00K","0.00%"
"2018-6-6","0.212","0.209","0.212","0.201","1.14M","0.00%"
"2018-6-5","0.212","0.210","0.212","0.209","1.17M","0.00%"
"2018-6-4","0.212","0.195","0.215","0.195","7.58M","4.95%"
"2018-6-1","0.202","0.191","0.205","0.191","1.85M","4.12%"
"2018-5-31","0.194","0.199","0.200","0.184","20.63M","-2.02%"
"2018-5-30","0.198","0.198","0.210","0.195","5.22M","1.02%"
"2018-5-29","0.196","0.211","0.211","0.175","50.63M","-7.11%"
"2018-5-28","0.211","0.241","0.241","0.190","15.35M","-13.88%"
"2018-5-25","0.245","0.248","0.248","0.240","4.55M","-1.21%"
"2018-5-24","0.248","0.245","0.248","0.245","479.00K","1.22%"
"2018-5-23","0.245","0.250","0.250","0.245","6.35M","-2.00%"
"2018-5-21","0.250","0.265","0.270","0.249","41.87M","-5.66%"
"2018-5-18","0.265","0.245","0.265","0.245","19.51M","6.85%"
"2018-5-17","0.248","0.234","0.255","0.234","14.21M","6.90%"
"2018-5-16","0.232","0.218","0.233","0.218","9.62M","7.41%"
"2018-5-15","0.216","0.209","0.216","0.209","2.09M","2.86%"
"2018-5-14","0.210","0.191","0.213","0.186","12.71M","8.81%"
"2018-5-11","0.193","0.192","0.193","0.182","2.06M","0.52%"
"2018-5-10","0.192","0.185","0.192","0.183","2.39M","-0.52%"
"2018-5-9","0.193","0.183","0.194","0.182","303.00K","-0.52%"
"2018-5-8","0.194","0.189","0.199","0.176","24.82M","0.52%"
"2018-5-7","0.193","0.199","0.199","0.191","13.05M","-2.03%"
"2018-5-4","0.197","0.198","0.198","0.196","15.71M","-3.90%"
"2018-5-3","0.205","0.206","0.209","0.197","16.73M","-0.49%"
"2018-5-2","0.206","0.210","0.213","0.197","856.00K","3.00%"
"2018-4-30","0.200","0.186","0.200","0.180","19.25M","6.95%"
"2018-4-27","0.187","0.188","0.188","0.178","5.67M","-1.58%"
"2018-4-26","0.190","0.205","0.205","0.185","6.38M","-6.86%"
"2018-4-25","0.204","0.206","0.206","0.200","474.00K","0.49%"
"2018-4-24","0.203","0.201","0.205","0.201","768.00K","-1.46%"
"2018-4-23","0.206","0.203","0.206","0.201","2.95M","-1.44%"
"2018-4-20","0.209","0.209","0.209","0.200","588.00K","0.00%"
"2018-4-19","0.209","0.205","0.209","0.202","12.63M","3.98%"
"2018-4-18","0.201","0.201","0.213","0.196","8.32M","0.00%"
"2018-4-17","0.201","0.197","0.205","0.197","14.53M","1.52%"
"2018-4-16","0.198","0.200","0.208","0.198","19.30M","-1.00%"
"2018-4-13","0.200","0.206","0.206","0.200","5.45M","-4.76%"
"2018-4-12","0.210","0.211","0.222","0.205","7.86M","-0.47%"
"2018-4-11","0.211","0.225","0.225","0.200","16.21M","-8.26%"
"2018-4-10","0.230","0.224","0.233","0.224","1.94M","-4.17%"
"2018-4-9","0.240","0.225","0.240","0.221","797.02K","1.69%"
"2018-4-6","0.236","0.238","0.238","0.225","920.00K","-0.84%"
"2018-4-4","0.238","0.222","0.238","0.222","1.06M","3.48%"
"2018-4-3","0.230","0.235","0.235","0.223","6.12M","-4.17%"
"2018-3-29","0.240","0.245","0.249","0.235","7.27M","-3.23%"
"2018-3-28","0.248","0.255","0.255","0.240","9.85M","-6.42%"
"2018-3-27","0.265","0.243","0.265","0.242","17.69M","9.96%"
"2018-3-26","0.241","0.243","0.243","0.231","1.72M","-0.82%"
"2018-3-23","0.243","0.255","0.255","0.233","31.46M","-8.30%"
"2018-3-22","0.265","0.260","0.270","0.249","15.99M","1.92%"
"2018-3-21","0.260","0.265","0.275","0.243","28.03M","0.00%"
"2018-3-20","0.260","0.218","0.270","0.217","80.70M","20.93%"
"2018-3-19","0.215","0.209","0.219","0.208","18.66M","2.87%"
"2018-3-16","0.209","0.203","0.223","0.202","18.88M","0.97%"
"2018-3-15","0.207","0.204","0.208","0.201","1.89M","1.47%"
"2018-3-14","0.204","0.205","0.207","0.201","4.28M","-1.92%"
"2018-3-13","0.208","0.205","0.210","0.205","8.80M","1.46%"
"2018-3-12","0.205","0.210","0.218","0.201","10.83M","0.00%"
"2018-3-9","0.205","0.206","0.208","0.199","4.04M","2.50%"
"2018-3-8","0.200","0.204","0.205","0.198","7.36M","1.01%"
"2018-3-7","0.198","0.205","0.208","0.190","17.28M","-2.46%"
"2018-3-6","0.203","0.210","0.215","0.199","2.79M","0.00%"
"2018-3-5","0.203","0.202","0.215","0.197","4.48M","1.00%"
"2018-3-2","0.201","0.196","0.214","0.195","5.72M","1.52%"
"2018-3-1","0.198","0.196","0.204","0.191","1.69M","0.00%"
"2018-2-28","0.198","0.194","0.202","0.194","420.00K","-1.98%"
"2018-2-27","0.202","0.192","0.208","0.192","2.79M","2.54%"
"2018-2-26","0.197","0.198","0.200","0.192","2.45M","-0.51%"
"2018-2-23","0.198","0.201","0.205","0.190","5.90M","-0.50%"
"2018-2-22","0.199","0.210","0.210","0.198","2.94M","-3.86%"
"2018-2-21","0.207","0.203","0.215","0.203","3.33M","-1.43%"
"2018-2-20","0.210","0.217","0.217","0.203","2.02M","-1.41%"
"2018-2-15","0.213","0.229","0.230","0.202","3.70M","-1.39%"
"2018-2-14","0.216","0.190","0.235","0.190","37.18M","14.89%"
"2018-2-13","0.188","0.176","0.190","0.176","42.01M","6.21%"
"2018-2-12","0.177","0.173","0.178","0.170","6.07M","-0.56%"
"2018-2-9","0.178","0.170","0.179","0.160","12.11M","-0.56%"
"2018-2-8","0.179","0.180","0.185","0.171","3.66M","0.00%"
"2018-2-7","0.179","0.190","0.190","0.177","4.63M","-0.56%"
"2018-2-6","0.180","0.183","0.194","0.178","19.20M","-10.00%"
"2018-2-5","0.200","0.180","0.202","0.180","7.12M","0.00%"
"2018-2-2","0.200","0.200","0.200","0.196","504.00K","-1.48%"
"2018-2-1","0.203","0.210","0.210","0.197","8.86M","-1.93%"
"2018-1-31","0.207","0.200","0.218","0.200","27.95M","0.98%"
"2018-1-30","0.205","0.199","0.218","0.198","11.31M","3.54%"
"2018-1-29","0.198","0.210","0.213","0.191","8.53M","-5.71%"
"2018-1-26","0.210","0.194","0.221","0.194","35.64M","5.53%"
"2018-1-25","0.199","0.195","0.206","0.185","14.51M","2.05%"
"2018-1-24","0.195","0.219","0.226","0.162","133.94M","-10.55%"
"2018-1-23","0.218","0.250","0.250","0.205","60.91M","-14.51%"
"2018-1-22","0.255","0.250","0.260","0.243","33.36M","2.00%"
"2018-1-19","0.250","0.250","0.265","0.245","19.37M","0.00%"
"2018-1-18","0.250","0.255","0.270","0.249","18.10M","-3.85%"
"2018-1-17","0.260","0.260","0.270","0.243","54.55M","-3.70%"
"2018-1-16","0.270","0.275","0.285","0.255","20.44M","0.00%"
"2018-1-15","0.270","0.295","0.305","0.270","61.40M","-6.90%"
"2018-1-12","0.290","0.255","0.295","0.246","91.27M","13.73%"
"2018-1-11","0.255","0.255","0.265","0.241","58.84M","2.00%"
"2018-1-10","0.250","0.238","0.280","0.214","181.30M","9.17%"
"2018-1-9","0.229","0.182","0.248","0.182","236.02M","28.65%"
"2018-1-8","0.178","0.210","0.210","0.165","90.69M","-13.17%"
"2018-1-5","0.205","0.217","0.225","0.188","119.96M","-3.30%"
"2018-1-4","0.212","0.176","0.215","0.174","391.27M","23.98%"
"2018-1-3","0.171","0.122","0.173","0.121","296.15M","41.32%"
"2018-1-2","0.121","0.105","0.123","0.104","237.22M","16.35%"
"2017-12-29","0.104","0.089","0.109","0.086","302.19M","16.85%"
"2017-12-28","0.089","0.075","0.090","0.072","130.90M","20.27%"
"2017-12-27","0.074","0.071","0.076","0.070","35.19M","5.71%"
"2017-12-22","0.070","0.072","0.079","0.069","66.54M","-2.78%"
"2017-12-21","0.072","0.060","0.073","0.059","128.77M","20.00%"
"2017-12-20","0.060","0.060","0.065","0.058","22.42M","-3.23%"
"2017-12-19","0.062","0.057","0.067","0.057","66.49M","6.90%"
"2017-12-18","0.058","0.057","0.058","0.056","3.09M","1.75%"
"2017-12-15","0.057","0.058","0.058","0.056","4.01M","0.00%"
"2017-12-14","0.057","0.058","0.058","0.057","10.99M","0.00%"
"2017-12-13","0.057","0.057","0.058","0.057","10.62M","-1.72%"
"2017-12-12","0.058","0.058","0.058","0.057","11.19M","-1.69%"
"2017-12-11","0.059","0.059","0.059","0.057","11.01M","1.72%"
"2017-12-8","0.058","0.057","0.060","0.056","17.54M","3.57%"
"2017-12-7","0.056","0.057","0.057","0.056","5.97M","0.00%"
"2017-12-6","0.056","0.056","0.058","0.055","11.20M","0.00%"
"2017-12-5","0.056","0.056","0.057","0.055","13.74M","-1.75%"
"2017-12-4","0.057","0.056","0.060","0.056","20.45M","0.00%"
"2017-12-1","0.057","0.056","0.057","0.055","3.57M","0.00%"
"2017-11-30","0.057","0.056","0.057","0.055","9.44M","1.79%"
"2017-11-29","0.056","0.055","0.057","0.055","11.31M","1.82%"
"2017-11-28","0.055","0.055","0.056","0.055","6.62M","-1.79%"
"2017-11-27","0.056","0.056","0.057","0.055","11.67M","0.00%"
"2017-11-24","0.056","0.055","0.057","0.055","8.39M","1.82%"
"2017-11-23","0.055","0.056","0.056","0.055","5.81M","-1.79%"
"2017-11-22","0.056","0.056","0.056","0.056","13.98M","-1.75%"
"2017-11-21","0.057","0.058","0.059","0.056","17.77M","0.00%"
"2017-11-20","0.057","0.058","0.058","0.056","6.83M","0.00%"
"2017-11-17","0.057","0.059","0.059","0.056","19.98M","1.79%"
"2017-11-16","0.056","0.059","0.060","0.055","54.35M","-6.67%"
"2017-11-15","0.060","0.062","0.062","0.059","17.79M","0.00%"
"2017-11-14","0.060","0.058","0.065","0.058","41.01M","5.26%"
"2017-11-13","0.057","0.057","0.059","0.057","3.77M","-9.52%"
"2017-11-10","0.063","0.068","0.068","0.063","2.00K","8.62%"
"2017-11-9","0.058","0.057","0.058","0.057","2.43M","1.75%"
"2017-11-8","0.057","0.058","0.060","0.057","2.81M","0.00%"
"2017-11-7","0.057","0.058","0.058","0.057","2.11M","-1.72%"
"2017-11-6","0.058","0.058","0.059","0.057","5.31M","-1.69%"
"2017-11-3","0.059","0.056","0.064","0.056","48.12M","3.51%"
"2017-11-2","0.057","0.056","0.057","0.055","6.41M","0.00%"
"2017-11-1","0.057","0.056","0.057","0.055","5.64M","0.00%"
"2017-10-31","0.057","0.055","0.057","0.055","4.39M","0.00%"
"2017-10-30","0.057","0.056","0.057","0.055","2.11M","3.64%"
"2017-10-27","0.055","0.055","0.056","0.054","8.45M","0.00%"
"2017-10-26","0.055","0.055","0.055","0.055","4.60M","0.00%"
"2017-10-25","0.055","0.055","0.055","0.055","6.62M","-1.79%"
"2017-10-24","0.056","0.055","0.056","0.054","7.83M","1.82%"
"2017-10-23","0.055","0.055","0.055","0.054","11.13M","0.00%"
"2017-10-20","0.055","0.055","0.057","0.055","5.71M","0.00%"
"2017-10-19","0.055","0.055","0.057","0.055","2.97M","-3.51%"
"2017-10-18","0.057","0.059","0.059","0.055","11.39M","0.00%"
"2017-10-17","0.057","0.057","0.059","0.057","5.19M","-1.72%"
"2017-10-16","0.058","0.057","0.060","0.057","22.43M","0.00%"
"2017-10-13","0.058","0.057","0.059","0.056","4.31M","1.75%"
"2017-10-12","0.057","0.057","0.059","0.056","29.21M","3.64%"
"2017-10-11","0.055","0.055","0.056","0.054","31.34M","-1.79%"
"2017-10-10","0.056","0.053","0.062","0.053","79.78M","5.66%"
"2017-10-9","0.053","0.055","0.055","0.053","30.54M","-1.85%"
"2017-10-6","0.054","0.054","0.055","0.054","3.69M","-1.82%"
"2017-10-4","0.055","0.054","0.056","0.052","11.24M","3.77%"
"2017-10-3","0.053","0.053","0.053","0.052","29.06M","-1.85%"
"2017-9-29","0.054","0.053","0.056","0.053","22.65M","1.89%"
"2017-9-28","0.053","0.052","0.053","0.052","1.81M","1.92%"
"2017-9-27","0.052","0.052","0.052","0.051","13.25M","0.00%"
"2017-9-26","0.052","0.052","0.052","0.052","4.24M","0.00%"
"2017-9-25","0.052","0.053","0.053","0.052","11.09M","-5.45%"
"2017-9-22","0.055","0.058","0.058","0.052","40.00M","-8.33%"
"2017-9-21","0.060","0.060","0.060","0.060","17.91K","0.00%"
"2017-9-20","0.060","0.060","0.060","0.060","14.11K","1.69%"
"2017-9-19","0.059","0.058","0.060","0.058","1.02M","1.72%"
"2017-9-18","0.058","0.060","0.060","0.058","4.89M","-4.92%"
"2017-9-15","0.061","0.062","0.062","0.061","130.25K","-1.61%"
"2017-9-14","0.062","0.059","0.068","0.059","15.40M","5.08%"
"2017-9-13","0.059","0.060","0.060","0.059","2.19M","0.00%"
"2017-9-12","0.059","0.056","0.060","0.055","1.48M","7.27%"
"2017-9-11","0.055","0.058","0.059","0.055","3.55M","0.00%"
"2017-9-8","0.055","0.056","0.056","0.053","1.38M","-5.17%"
"2017-9-7","0.058","0.058","0.059","0.056","1.46M","-3.33%"
"2017-9-6","0.060","0.059","0.060","0.059","229.02K","1.69%"
"2017-9-5","0.059","0.059","0.065","0.057","13.78M","3.51%"
"2017-9-4","0.057","0.052","0.057","0.052","7.23M","9.62%"
"2017-9-1","0.052","0.049","0.052","0.049","512.97K","6.12%"
"2017-8-31","0.049","0.052","0.052","0.047","1.09M","0.00%"
"2017-8-30","0.049","0.049","0.049","0.049","112.88K","-7.55%"
"2017-8-29","0.053","0.048","0.053","0.046","1.83M","6.00%"
"2017-8-28","0.050","0.049","0.050","0.049","47.76K","2.04%"
"2017-8-25","0.049","0.049","0.049","0.049","121.57K","-2.00%"
"2017-8-24","0.050","0.051","0.052","0.050","1.10M","4.17%"
"2017-8-22","0.048","0.046","0.048","0.046","487.35K","-2.04%"
"2017-8-21","0.049","0.051","0.051","0.049","972.53K","-5.77%"
"2017-8-18","0.052","0.048","0.052","0.048","173.67K","6.12%"
"2017-8-17","0.049","0.051","0.052","0.048","3.35M","-3.92%"
"2017-8-16","0.051","0.051","0.052","0.051","375.55K","-7.27%"
"2017-8-15","0.055","0.054","0.056","0.054","364.70K","3.77%"
"2017-8-14","0.053","0.052","0.054","0.052","2.23M","-1.85%"
"2017-8-11","0.054","0.054","0.054","0.052","3.63M","-1.82%"
"2017-8-10","0.055","0.056","0.056","0.055","1.16M","-5.17%"
"2017-8-9","0.058","0.057","0.060","0.056","400.52K","-1.69%"
"2017-8-8","0.059","0.058","0.059","0.058","221.42K","-3.28%"
"2017-8-7","0.061","0.058","0.062","0.057","2.08M","5.17%"
"2017-8-4","0.058","0.059","0.060","0.055","3.13M","-7.94%"
"2017-8-3","0.063","0.063","0.064","0.059","5.55M","1.61%"
"2017-8-2","0.062","0.060","0.063","0.058","70.01M","3.33%"
"2017-8-1","0.060","0.063","0.063","0.058","42.08M","0.00%"
"2017-7-31","0.060","0.062","0.062","0.059","1.33M","-4.76%"
"2017-7-28","0.063","0.059","0.063","0.058","40.96M","8.62%"
"2017-7-27","0.058","0.056","0.061","0.056","19.58M","-3.33%"
"2017-7-26","0.060","0.059","0.060","0.058","14.42M","0.00%"
"2017-7-25","0.060","0.062","0.062","0.052","71.08M","-6.25%"
"2017-7-24","0.064","0.061","0.065","0.058","2.96M","4.92%"
"2017-7-21","0.061","0.055","0.066","0.052","167.25M","10.91%"
"2017-7-20","0.055","0.057","0.060","0.055","1.09M","-1.79%"
"2017-7-19","0.056","0.052","0.056","0.052","485.18K","-1.75%"
"2017-7-18","0.057","0.057","0.057","0.057","11.40K","3.64%"
"2017-7-17","0.055","0.060","0.060","0.048","1.57M","-9.84%"
"2017-7-14","0.061","0.058","0.062","0.058","208.40K","3.39%"
"2017-7-13","0.059","0.057","0.059","0.055","705.52K","0.00%"
"2017-7-12","0.059","0.058","0.059","0.056","1.79M","3.51%"
"2017-7-11","0.057","0.059","0.059","0.056","1.79M","-3.39%"
"2017-7-10","0.059","0.065","0.065","0.058","1.10M","-3.28%"
"2017-7-7","0.061","0.059","0.063","0.059","422.22K","-3.17%"
"2017-7-6","0.063","0.065","0.068","0.061","3.07M","8.62%"
"2017-7-5","0.058","0.061","0.062","0.058","5.68M","-7.94%"
"2017-7-4","0.063","0.061","0.063","0.056","3.37M","0.00%"
"2017-7-3","0.063","0.062","0.064","0.062","1.65M","0.00%"
"2017-6-30","0.063","0.061","0.063","0.061","1.39M","0.00%"
"2017-6-29","0.063","0.062","0.064","0.062","4.46M","0.00%"
"2017-6-28","0.063","0.064","0.069","0.061","4.32M","-1.56%"
"2017-6-27","0.064","0.069","0.077","0.060","11.31M","-7.25%"
"2017-6-26","0.069","0.069","0.071","0.068","1.99M","-2.82%"
"2017-6-23","0.071","0.070","0.074","0.068","732.65K","-5.33%"
"2017-6-21","0.075","0.074","0.075","0.074","333.25K","1.35%"
"2017-6-20","0.074","0.069","0.074","0.069","1.54M","2.78%"
"2017-6-19","0.072","0.072","0.081","0.070","3.15M","4.35%"
"2017-6-16","0.069","0.068","0.072","0.068","1.80M","1.47%"
"2017-6-15","0.068","0.068","0.068","0.068","451.53K","0.00%"
"2017-6-14","0.068","0.071","0.071","0.068","1.33M","-4.23%"
"2017-6-13","0.071","0.067","0.072","0.066","712.03K","0.00%"
"2017-6-12","0.071","0.068","0.072","0.067","1.25M","2.90%"
"2017-6-9","0.069","0.074","0.074","0.069","3.65M","-5.48%"
"2017-6-8","0.073","0.072","0.074","0.070","1.32M","2.82%"
"2017-6-7","0.071","0.070","0.074","0.070","711.92K","-2.74%"
"2017-6-6","0.073","0.070","0.075","0.069","4.82M","4.29%"
"2017-6-5","0.070","0.067","0.070","0.065","4.68M","4.48%"
"2017-6-2","0.067","0.067","0.072","0.066","442.85K","3.08%"
"2017-6-1","0.065","0.066","0.066","0.065","3.66M","-1.52%"
"2017-5-31","0.066","0.071","0.071","0.065","8.52M","-8.33%"
"2017-5-29","0.072","0.072","0.072","0.069","5.21M","-1.37%"
"2017-5-26","0.073","0.073","0.078","0.072","4.59M","-2.67%"
"2017-5-25","0.075","0.068","0.085","0.064","71.84M","15.38%"
"2017-5-24","0.065","0.063","0.068","0.063","2.36M","-1.52%"
"2017-5-23","0.066","0.064","0.067","0.063","2.16M","1.54%"
"2017-5-22","0.065","0.069","0.069","0.062","5.46M","-7.14%"
"2017-5-19","0.070","0.071","0.071","0.065","4.75M","6.06%"
"2017-5-18","0.066","0.065","0.070","0.060","11.76M","1.54%"
"2017-5-17","0.065","0.073","0.074","0.065","12.93M","-12.16%"
"2017-5-16","0.074","0.078","0.078","0.071","7.72M","-5.13%"
"2017-5-15","0.078","0.080","0.080","0.078","1.06M","-1.27%"
"2017-5-12","0.079","0.080","0.080","0.080","163.90K","0.00%"
"2017-5-11","0.079","0.077","0.079","0.077","2.23M","2.60%"
"2017-5-10","0.077","0.076","0.078","0.075","1.62M","1.32%"
"2017-5-9","0.076","0.079","0.079","0.075","772.81K","-5.00%"
"2017-5-8","0.080","0.081","0.081","0.080","677.30K","0.00%"
"2017-5-5","0.080","0.081","0.081","0.080","346.25K","-1.23%"
"2017-5-4","0.081","0.080","0.081","0.079","1.01M","0.00%"
"2017-4-28","0.081","0.082","0.082","0.080","1.23M","0.00%"
"2017-4-27","0.081","0.081","0.082","0.081","1.46M","-2.41%"
"2017-4-26","0.083","0.083","0.083","0.081","2.31M","-3.49%"
"2017-4-25","0.086","0.082","0.087","0.081","3.72M","4.88%"
"2017-4-24","0.082","0.081","0.083","0.081","972.53K","-4.65%"
"2017-4-21","0.086","0.081","0.089","0.081","83.58K","4.88%"
"2017-4-19","0.082","0.082","0.083","0.082","286.55K","-2.38%"
"2017-4-18","0.084","0.083","0.084","0.081","1.45M","-7.69%"
"2017-4-13","0.091","0.091","0.091","0.090","281.30K","-1.09%"
"2017-4-12","0.092","0.090","0.092","0.090","286.00K","-3.16%"
"2017-4-11","0.095","0.092","0.095","0.088","429.00K","3.26%"
"2017-4-10","0.092","0.092","0.093","0.092","1.15M","0.00%"
"2017-4-7","0.092","0.090","0.092","0.090","1.58M","-1.08%"
"2017-4-6","0.093","0.093","0.094","0.093","296.00K","2.20%"
"2017-4-5","0.091","0.090","0.094","0.090","740.00K","0.00%"
"2017-4-3","0.091","0.090","0.090","0.090","24.00K","-1.09%"
"2017-3-31","0.092","0.091","0.094","0.091","1.40M","1.10%"
"2017-3-30","0.091","0.093","0.093","0.091","408.00K","-2.15%"
"2017-3-28","0.093","0.091","0.093","0.091","328.00K","2.20%"
"2017-3-27","0.091","0.090","0.091","0.090","1.63M","-2.15%"
"2017-3-24","0.093","0.092","0.094","0.092","1.47M","-1.06%"
"2017-3-23","0.094","0.093","0.094","0.092","6.05M","0.00%"
"2017-3-22","0.094","0.093","0.094","0.092","920.00K","-1.05%"
"2017-3-21","0.095","0.096","0.096","0.093","2.72M","-1.04%"
"2017-3-20","0.096","0.093","0.098","0.092","1.56M","-1.03%"
"2017-3-17","0.097","0.094","0.097","0.092","97.00K","1.04%"
"2017-3-16","0.096","0.094","0.098","0.094","960.00K","0.00%"
"2017-3-15","0.096","0.096","0.096","0.093","1.60M","0.00%"
"2017-3-14","0.096","0.096","0.097","0.095","2.21M","1.05%"
"2017-3-13","0.095","0.095","0.095","0.094","940.00K","-3.06%"
"2017-3-10","0.098","0.097","0.098","0.097","280.00K","2.08%"
"2017-3-9","0.096","0.102","0.102","0.095","779.00K","-3.03%"
"2017-3-8","0.099","0.094","0.100","0.090","1.78M","2.06%"
"2017-3-7","0.097","0.097","0.097","0.096","1.24M","0.00%"
"2017-3-6","0.097","0.098","0.100","0.097","460.11K","-2.02%"
"2017-3-3","0.099","0.099","0.099","0.097","2.47M","-2.94%"
"2017-3-2","0.102","0.099","0.102","0.099","136.00K","2.00%"
"2017-3-1","0.100","0.107","0.107","0.099","1.67M","-0.99%"
"2017-2-28","0.101","0.101","0.102","0.100","2.67M","-0.98%"
"2017-2-27","0.102","0.100","0.105","0.098","3.71M","4.08%"
"2017-2-24","0.098","0.097","0.099","0.097","1.45M","-1.01%"
"2017-2-23","0.099","0.099","0.099","0.098","945.31K","0.00%"
"2017-2-22","0.099","0.099","0.099","0.097","3.42M","0.00%"
"2017-2-21","0.099","0.100","0.100","0.098","913.00K","0.00%"
"2017-2-20","0.099","0.098","0.100","0.097","5.13M","1.02%"
"2017-2-17","0.098","0.102","0.102","0.098","9.06M","-5.77%"
"2017-2-16","0.104","0.100","0.105","0.100","1.63M","5.05%"
"2017-2-15","0.099","0.107","0.107","0.099","8.77M","-4.81%"
"2017-2-14","0.104","0.103","0.105","0.102","746.30K","2.97%"
"2017-2-13","0.101","0.102","0.109","0.101","2.40M","-2.88%"
"2017-2-10","0.104","0.104","0.105","0.102","2.13M","-3.70%"
"2017-2-9","0.108","0.103","0.109","0.102","4.60M","3.85%"
"2017-2-8","0.104","0.097","0.112","0.097","40.99M","7.22%"
"2017-2-7","0.097","0.097","0.097","0.096","2.00K","0.00%"
"2017-2-6","0.097","0.093","0.097","0.090","3.06M","4.30%"
"2017-2-3","0.093","0.092","0.093","0.091","688.00K","2.20%"
"2017-2-2","0.091","0.091","0.091","0.091","101.00K","1.11%"
"2017-2-1","0.090","0.092","0.094","0.090","1.34M","0.00%"
"2017-1-27","0.090","0.090","0.090","0.090","216.00K","0.00%"
"2017-1-26","0.090","0.090","0.091","0.090","2.40M","-1.10%"
